Username,Personas,QuestionNumber,Stage,Timestamp,Question
laverne jones,Guests/Visitors,74,1,08/04/2026 21:35,is there a  passcode needed to enter
laverne jones,Guests/Visitors,75,1,08/04/2026 21:34,is there a separate mailroom for large packages
laverne jones,Guests/Visitors,76,1,08/04/2026 21:33,is there an elevator or only stairs
laverne jones,Guests/Visitors,77,1,08/04/2026 21:33,how many floors are here
laverne jones,Guests/Visitors,78,1,08/04/2026 21:32,what is the income requirement to live here
laverne jones,Guests/Visitors,79,1,08/04/2026 21:32,do you have any liens or problems with the city or town
laverne jones,Guests/Visitors,80,1,08/04/2026 21:29,how old are you- are you a historic landmark or private property
laverne jones,Guests/Visitors,81,1,08/04/2026 21:28,"are there  separate fees for outdoor maintenance, water, cable, sewer, trash"
laverne jones,Guests/Visitors,82,1,08/04/2026 21:27,is there a homeowners association
laverne jones,Guests/Visitors,83,1,08/04/2026 21:27,do you get paid referrals if your friends sign up to rent an apartment
laverne jones,Guests/Visitors,84,1,08/04/2026 21:26,"is the building kid-friendly and family-friendly, or is more of a seniors building"
laverne jones,Guests/Visitors,85,1,08/04/2026 21:26,do you have any empty apartments for rent
laverne jones,Guests/Visitors,86,1,08/04/2026 21:25,what kind of notifications does the website give(such as when the rental due date is near or when the payment is late)
laverne jones,Guests/Visitors,87,1,08/04/2026 21:24,does the company have its own website I can download
laverne jones,Guests/Visitors,88,1,08/04/2026 21:22,"what amenities do you have, like a gym, internet(computer) room, dining services, housekeeping"
alexander,Guests/Visitors,1,4,09/04/2026 19:43,Can panels display the expected wait times for elevators so that People can choose the most efficient way to move throughout the building.
alexander,Guests/Visitors,2,4,09/04/2026 19:42,Could escalator speed be altered to compensate for busier periods in order to move people faster?
alexander,Guests/Visitors,3,4,09/04/2026 19:41,"Could the doors be sealed in such a way that they maintain temperature, humidity and noise levels more strictly than an average building?"
alexander,Guests/Visitors,4,4,09/04/2026 19:39,Can specific areas be filtered more intensely in the case of Allergy Season and then return to normal when the air quality changes?
alexander,Guests/Visitors,5,4,09/04/2026 19:38,Can individual areas choose what type of ambient noise they hear when counteracting a noise event?
alexander,Guests/Visitors,6,4,09/04/2026 19:36,Can the Ventilation System direct air in such a way that it cleans the area with the most People so that germ containing air is whisked away and exhausted rather than collecting around the Group?
alexander,Guests/Visitors,7,4,09/04/2026 19:34,During cold and flu season does the Air Quality System utilize any germ fighting technology such as ultraviolet light?
alexander,Guests/Visitors,8,4,09/04/2026 19:33,Could window tint be adjusted for different parts of the window to allow for where someone is positioned?
alexander,Guests/Visitors,9,4,09/04/2026 19:32,What type of internal lights are used and could altering the light colors slightly help with glare and visibility?
alexander,Guests/Visitors,10,4,09/04/2026 19:31,"Could the ventilation in individual rooms be programed to create air flow based on the location of the furniture, so that comfortable temperatures could be achieved by fans rather than just HVAC heat and cold activity?"
alexander,Guests/Visitors,11,4,09/04/2026 19:27,Can power be stored over the weekend to be used during peak weekday periods?
alexander,Guests/Visitors,12,4,09/04/2026 19:26,How are Carbon Emissions measured and can they be offset by internal efficiency?
alexander,Guests/Visitors,13,3,09/04/2026 18:59,Can the stairwells be independently pressurized in case of some type of emergency?
alexander,Guests/Visitors,14,3,09/04/2026 18:58,Are the EV Chargers available to the Public or do they have a locking mechanism?
alexander,Guests/Visitors,15,3,09/04/2026 18:58,Can the EV Chargers be reserved for specific times?
alexander,Guests/Visitors,16,3,09/04/2026 18:57,How is rainwater deployed and what systems use it versus municipal water?
alexander,Guests/Visitors,17,3,09/04/2026 18:56,Is any power stored by the Building for later use or is it generated and used at the same time?
alexander,Guests/Visitors,18,3,09/04/2026 18:55,How much of the Building's power is provided by solar panels?
alexander,Guests/Visitors,19,3,09/04/2026 18:54,How could individual vending machines be turned on an off for off hours usage when the main food facilities are not available?
alexander,Guests/Visitors,20,3,09/04/2026 18:53,How does the System detect kitchen smells and separate them from strong food spices?
alexander,Guests/Visitors,21,3,09/04/2026 18:52,How would the Smart System convey how crowded an area is to the average person so they could make scheduling decisions such as when to eat?
alexander,Guests/Visitors,22,3,09/04/2026 18:50,Can panels display an Ai character that Visitors can interact with for instructions and directions?
alexander,Guests/Visitors,23,3,09/04/2026 18:48,Do the system backups have visible battery indicators for quick reference or do they have to be accessed through a central hub?
alexander,Guests/Visitors,24,3,09/04/2026 18:47,Can the fire suppression systems be tuned to be more aggressive in sensitive areas?
alexander,Guests/Visitors,25,3,09/04/2026 18:46,Can access to specific rooms be controlled remotely or with electronic keycards so that privacy can be maintained for certain areas?
alexander,Guests/Visitors,26,3,09/04/2026 18:44,Is there a way for room Occupants to know if a power outlet was not working such as in the case of a presentation requiring additional equipment?
alexander,Guests/Visitors,27,3,09/04/2026 18:42,Can system sensors be obscured in a room by furniture or people and how would this be noted if it happened?
alexander,Guests/Visitors,28,3,09/04/2026 18:41,Where does the noise cancelling sound come from in terms of location in the room?  Is it in the ceiling or the walls?
alexander,Guests/Visitors,29,3,09/04/2026 18:40,How are the lights arranged in each room so that some areas could receive more focused light?
alexander,Guests/Visitors,30,2,09/04/2026 18:38,"Does this Building have any visible panels that display information or must everything be accessed through apps or terminals, such as in the case of outside weather or security threats?"
alexander,Guests/Visitors,31,2,09/04/2026 18:35,Does this Building have any special sound and vibration dampening features so that Occupants are not disturbed by the HVAC Units?
alexander,Guests/Visitors,32,2,09/04/2026 18:34,How does the Smart System obtain a weather forecast and who controls how it adjusts the environment based on this information?
alexander,Guests/Visitors,33,2,09/04/2026 18:32,How can the standby power feature be controlled so that some devices will remain on if they require constant low power 24/7?
alexander,Guests/Visitors,34,2,09/04/2026 18:29,Does the water for each floor come from a Central Location or is it provided separately in the case of one areas having a leak?
alexander,Guests/Visitors,35,2,09/04/2026 18:28,Do the faucets and toilets have fixed flow rates or can they be adjusted for more powerful requirements?
alexander,Guests/Visitors,36,2,09/04/2026 18:27,Are all of the Plugs Smart capable or just specific ones in each room?
alexander,Guests/Visitors,37,2,09/04/2026 18:25,What type of sound masking is used for background noise and can that sound type be manually chosen?
alexander,Guests/Visitors,38,2,09/04/2026 18:25,How is the noise level feature controlled in order to determine what is too loud?
alexander,Guests/Visitors,39,2,09/04/2026 18:24,Can room Occupants control the glass tinting manually and is it possible to make the tint completely dark at any time?
alexander,Guests/Visitors,40,2,09/04/2026 18:23,Can the ambient light function be disabled if a room needs specific light requirements?
alexander,Guests/Visitors,41,2,09/04/2026 18:22,Can the Occupants in a room individually choose light levels and how fine is the adjustment capability?
alexander,Guests/Visitors,42,2,09/04/2026 18:21,How is the proper light level determined?
alexander,Guests/Visitors,43,2,09/04/2026 18:20,Do the windows have manual or electronic locking features that the system can control in an emergency?
alexander,Guests/Visitors,44,2,09/04/2026 18:19,Do the doors have any electronic closing or locking mechanisms for Security Incidents?
alexander,Guests/Visitors,45,2,09/04/2026 18:17,Where are these sensors located so that they do not detect non human movements and can their sensitivity be controlled?
alexander,Guests/Visitors,46,2,09/04/2026 18:13,Does the Smart System convey any warnings to the Occupants if VOC levels rise to dangerous levels?
alexander,Guests/Visitors,47,2,09/04/2026 18:12,How is the CO2 removed from a room without changing the temperature in the case of a cold room that does not need more airflow since it needs to remain warm?
alexander,Guests/Visitors,48,2,09/04/2026 18:11,Can the Humidity be controlled for each room by the occupants in case they have special needs for that room that are outside of the norm for the rest of the floor or building?
alexander,Guests/Visitors,49,2,09/04/2026 18:09,Can room occupants control the Temperature or is it managed automatically?
alexander,Guests/Visitors,50,1,09/04/2026 18:07,Can the Building's smart features be accessed when off the premises?
alexander,Guests/Visitors,51,1,09/04/2026 18:05,Does this Building have an Ai Personality to communicate with inside or is the system more mechanical?
alexander,Guests/Visitors,52,1,09/04/2026 18:04,Do the Smart Features allow for any special type of fire prevention compared to typical buildings?
alexander,Guests/Visitors,53,1,09/04/2026 18:03,Does this Building have an automatic door closing and locking capability?
alexander,Guests/Visitors,54,1,09/04/2026 18:01,Is this Building made of any new Construction Material that is unusual technology?
alexander,Guests/Visitors,55,1,09/04/2026 18:00,Can each room be controlled separately through Smart Features or is it confined to an entire Floor?
alexander,Guests/Visitors,56,1,09/04/2026 17:59,Do the Smart Features of this Building extend to the Parking Facilities?
alexander,Guests/Visitors,57,1,09/04/2026 17:58,Can Visitors access any of the Smart Capabilities of this Building?
alexander,Guests/Visitors,58,1,09/04/2026 17:58,How do Occupants communicate with the Smart Functions of this Building?
alexander,Guests/Visitors,59,1,09/04/2026 17:32,Does this Building have dining facilities?
alexander,Guests/Visitors,60,1,09/04/2026 17:31,How can the smart features be used to contact Security if needed?
alexander,Guests/Visitors,61,1,09/04/2026 17:31,Does this Building have onsite round the clock Security Personnel?
alexander,Guests/Visitors,62,1,09/04/2026 17:30,How many people can occupy this Building at once?
alexander,Guests/Visitors,63,1,09/04/2026 17:30,How many floors does this Building have?
alexander,Guests/Visitors,64,1,09/04/2026 17:30,Does this Building use renewable energy?
a2a4lhpxf2e2gs,Occupants/Tenants/Employees,1,4,09/04/2026 18:47,"We were given evaluations as employees. However, we never received evaluations for energy efficiency and water use. How will this change for the better?"
a2a4lhpxf2e2gs,Occupants/Tenants/Employees,2,4,09/04/2026 18:45,We could smell burnt popcorn and fish being microwaved. We were not aware of health-affecting pollutants that we were breathing. How will these substances be handled and monitored?
a2a4lhpxf2e2gs,Occupants/Tenants/Employees,3,4,09/04/2026 18:44,Some people were privately nervous about being stuck in a high-rise elevator. What do you offer to reassure riders that the elevators will run smoothly and safely without incident?
a2a4lhpxf2e2gs,Occupants/Tenants/Employees,4,4,09/04/2026 18:41,"Acoustic comfort used to be some foam panels on the conference room walls. What upgrades do you offer to people who keep asking ""what did he say""?"
a2a4lhpxf2e2gs,Occupants/Tenants/Employees,5,4,09/04/2026 18:39,"People always complained about the air quality based on sniffling, sneezing and coughing.  What factors will be monitored by the smart building to ensure constant, good quality air?"
