Username,Roles,QuestionNumber,Stage,Timestamp,Question
P58,Guests/Visitors,17,1,10/04/2026 08:21,Are there other buildings you admire for their beauty?
P58,Guests/Visitors,18,1,10/04/2026 08:20,Who is your favorite type of visitor?
P58,Guests/Visitors,19,1,10/04/2026 08:19,Do you do better in cold weather or hot weather?
P58,Guests/Visitors,20,1,10/04/2026 08:18,What kind of things can damage the interior paint?
P58,Guests/Visitors,21,1,10/04/2026 08:10,What would be the best way to improve your design?
P58,Guests/Visitors,22,1,10/04/2026 08:08,How long did it take to build you?
P58,Guests/Visitors,23,1,10/04/2026 08:07,What does it feel like under the foundation?
P58,Guests/Visitors,24,1,10/04/2026 08:05,What are some issues you have that can't be seen?
P01,IT/Data Scientists,1,1,10/04/2026 01:29,Can smart buildings dim lights at night to reduce possible light pollution?
P01,IT/Data Scientists,2,1,10/04/2026 01:28,Are all systems within a smart building encrypted?
P01,IT/Data Scientists,3,1,10/04/2026 01:28,Do maintenance costs lower over time?
P01,IT/Data Scientists,4,1,10/04/2026 01:28,What are the biggest installation costs at the start?
P01,IT/Data Scientists,5,1,10/04/2026 01:27,"Is ambient light monitored and adjusted automatically in smart buildings during working hours? If not, can that be programmed and automated?"
P01,IT/Data Scientists,6,1,10/04/2026 01:26,Can individual users program smart lighting in their own work area for maximum productivity?
P01,IT/Data Scientists,7,1,10/04/2026 01:25,What is the main market of field that benefits most from a smart building setup?
P01,IT/Data Scientists,8,1,10/04/2026 00:44,Do smart buildings need an onsite IT team in order to operate on a day to day basis?
P01,IT/Data Scientists,9,1,10/04/2026 00:41,Can older industrial buildings be converted into smart facilities?
P01,IT/Data Scientists,10,1,10/04/2026 00:41,How can smart buildings owners protect against hackers
P01,IT/Data Scientists,11,1,10/04/2026 00:40,Are smart buildings vulnerable to being hacked?
P01,IT/Data Scientists,12,1,10/04/2026 00:40,How do employees benefit from smart buildings on a practical level? Like what are the benefits that they would notice in every day workplace scenarios?
P01,IT/Data Scientists,13,1,10/04/2026 00:38,Do employers benefit more from smart buildings?
P01,IT/Data Scientists,14,1,10/04/2026 00:38,Does saving energy offset higher operational costs?
P01,IT/Data Scientists,15,1,10/04/2026 00:22,If sensors are consistently mis-calibrated will that effect maintenance costs and overall system reliability?
P01,IT/Data Scientists,16,1,10/04/2026 00:20,Can older buildings with with older equipment be converted into smart buildings?
P01,IT/Data Scientists,17,1,10/04/2026 00:17,What are the main benefits not linked to saving energy?
P01,IT/Data Scientists,18,4,09/04/2026 23:55,Could smart buildings analyze lift occupancy during peak times and then suggest alternative routes to reduce wait times?
P01,IT/Data Scientists,19,4,09/04/2026 23:53,Could switching escalators to standby when not in use save electricity?
P01,IT/Data Scientists,20,4,09/04/2026 23:52,Can people in the building receive real time alerts when a workspace is noiser than usual?
P01,IT/Data Scientists,21,3,09/04/2026 23:44,Can we analyze stairway vs lift traffic during peak hours to minimize crowded areas?
P01,IT/Data Scientists,22,3,09/04/2026 23:43,Can lights come on automatically at night in stairways when someone is using them?
P01,IT/Data Scientists,23,3,09/04/2026 23:42,Can electric vehicle drivers receive real time data pertaining to the availability of spaces with chargers?
P01,IT/Data Scientists,24,3,09/04/2026 23:42,Can ev drivers have charging levels be sent to their phones?
P01,IT/Data Scientists,25,3,09/04/2026 23:41,Can lighting at night be monitored in real time? And backup lighting be turned on for emergency exits?
P01,IT/Data Scientists,26,3,09/04/2026 23:40,Can an alert be sent to anyone in the underground car park if unhealthy air quality is found? Like real time text alerts?
P01,IT/Data Scientists,27,3,09/04/2026 23:39,Can we monitor exhaust and CO levels in the underground car park?
P01,IT/Data Scientists,28,2,09/04/2026 23:31,Can smart buildings analyze which equipment vibrates the most over time? And isolate the equipment?
P01,IT/Data Scientists,29,2,09/04/2026 23:30,What type of equipment vibrates the most?
P01,IT/Data Scientists,30,2,09/04/2026 23:29,Is a buildings overall health tied to wireless sensors?
P01,IT/Data Scientists,31,2,09/04/2026 23:26,Can wireless sensors be manually controlled and replaced earlier than necessary?
P01,IT/Data Scientists,32,2,09/04/2026 23:25,How soon can I be alerted if a sensor replacement is necessary?
P01,IT/Data Scientists,33,2,09/04/2026 23:24,Who controls a smart plug when it is done remotely?
P01,IT/Data Scientists,34,2,09/04/2026 23:23,How does the cost of hidden energy waste compare vs traditional buildings?
P01,IT/Data Scientists,35,2,09/04/2026 23:23,Is a smart building better about reducing vampire power?
P01,IT/Data Scientists,36,1,09/04/2026 23:21,Are smart buildings found primarily in cities?
P01,IT/Data Scientists,37,1,09/04/2026 23:20,Does the building use predictive software to look out for maintenance issues?
P01,IT/Data Scientists,38,1,09/04/2026 23:19,How does a smart building reduce its carbon footprint?
P01,IT/Data Scientists,39,1,09/04/2026 23:18,How secure is the Wi-Fi connection in the building?
P01,IT/Data Scientists,40,1,09/04/2026 23:18,Does the building make use of cloud storage?
P01,IT/Data Scientists,41,4,08/04/2026 16:14,Can levels be set to help with seasonal air quality issues? Such as more people in the building during winter.
P01,IT/Data Scientists,42,4,08/04/2026 16:13,Can alerts be sent when air quality is too low?
P01,IT/Data Scientists,43,4,08/04/2026 16:13,What would be the best way to display air quality in real time?
P01,IT/Data Scientists,44,4,08/04/2026 16:12,Do plants help with CO2 levels in a workspace?
P01,IT/Data Scientists,45,4,08/04/2026 16:12,How much user data is needed to figure out a balanced noise level workspace?
P01,IT/Data Scientists,46,4,08/04/2026 16:11,Is there a way to reduce the noise if a machine or computer is too loud?
P01,IT/Data Scientists,47,4,08/04/2026 16:11,Can the building alert those inside when CO2 levels are too high?
P01,IT/Data Scientists,48,4,08/04/2026 16:10,How long would it take to implement lighting based on real usage patterns? How much data is needed?
P01,IT/Data Scientists,49,4,08/04/2026 16:09,Is it possible to have different temperatures in the same room?
P01,IT/Data Scientists,50,4,08/04/2026 16:08,How can a building shift to greener hours and still be productive?
P01,IT/Data Scientists,51,3,08/04/2026 16:07,Can we be notified when the cafe is the slowest and least crowded?
P01,IT/Data Scientists,52,3,08/04/2026 16:06,Can we set a greeting for each person who enters the lobby?
P01,IT/Data Scientists,53,3,08/04/2026 16:05,How can we ensure that only authorized personell have access to the server room?
P01,IT/Data Scientists,54,3,08/04/2026 16:04,Are there ways to instantly get notified when a room becomes available and is no longer in use?
P01,IT/Data Scientists,55,3,08/04/2026 16:02,What is the best way to analyze air quality in real time?
P01,IT/Data Scientists,56,3,08/04/2026 16:02,It would be great to have real time noise level monitoring. Would help me find an area where I could easily concentrate.
P01,IT/Data Scientists,57,2,08/04/2026 15:57,What's the best way to save money by analizing gas usage?
P01,IT/Data Scientists,58,2,08/04/2026 15:56,What's the best way to manage volt levels to avoid damaging computers?
P01,IT/Data Scientists,59,2,08/04/2026 15:55,Can ambient light levels be manually adjusted?
P01,IT/Data Scientists,60,2,08/04/2026 15:55,What happens if a window sensor fails?
P01,IT/Data Scientists,61,2,08/04/2026 15:55,Do NO2 sensors raise any costs?
P01,IT/Data Scientists,62,2,08/04/2026 15:54,How can managers optimize work flow by using room sensors?
P01,IT/Data Scientists,63,2,08/04/2026 15:54,Is the radar technology safe?
P01,IT/Data Scientists,64,2,08/04/2026 15:53,Are there any health risks involved with the occupancy sensors?
P01,IT/Data Scientists,65,2,08/04/2026 15:53,Can you manually set when devices connected to smart plugs are turned on and off?
P01,IT/Data Scientists,66,2,08/04/2026 15:52,Are all plugs in the building smart plugs?
P01,IT/Data Scientists,67,2,08/04/2026 15:52,How often should the HVAC be serviced?
P01,IT/Data Scientists,68,2,08/04/2026 15:52,Can the thermostat be changed at any time?
P01,IT/Data Scientists,69,2,08/04/2026 15:51,Are there any noise cancelling features to reduce noise levels in rooms?
P01,IT/Data Scientists,70,2,08/04/2026 15:51,Will sensors work without Wi-FI?
P01,IT/Data Scientists,71,2,08/04/2026 15:51,Are all doors equipped with sensors?
P01,IT/Data Scientists,72,2,08/04/2026 15:50,Where do PM10 particles come from? How do they get into the building?
P01,IT/Data Scientists,73,2,08/04/2026 15:50,How is relative humidity monitored in the building?
P01,IT/Data Scientists,74,1,08/04/2026 15:49,What happens when something in the building doesn't work? Who would I call?
P01,IT/Data Scientists,75,1,08/04/2026 15:48,Can something like Alexa be paired with the building?
P01,IT/Data Scientists,76,1,08/04/2026 15:48,Does everything in the building require and internet connection?
P01,IT/Data Scientists,77,1,08/04/2026 15:47,Are there any manual overrides in case a feature fails?
P01,IT/Data Scientists,78,1,08/04/2026 15:47,What are the pros and cons when using smart automation?
P01,IT/Data Scientists,79,1,08/04/2026 15:46,Are all the doors and windows controlled with smart locks?
P01,IT/Data Scientists,80,1,08/04/2026 15:46,What kind of tasks can I automate?
P01,IT/Data Scientists,81,1,08/04/2026 15:46,Does a smart building use less energy compared to a regular building?
P01,IT/Data Scientists,82,1,08/04/2026 15:45,What kind of things can a smart building do?
P01,IT/Data Scientists,83,1,01/04/2026 10:53,what is the temp in my office?
P01,IT/Data Scientists,84,3,01/04/2026 10:20,is there anyone in the room to see the data-center after the shortage happens now?
