PID,Roles,Stage,Timestamp,Question,domain_l1,query_type_l2,intent,temporal,spatial,complexity
P01,IT/Data Scientists,2,08/04/2026 15:57,What's the best way to save money by analizing gas usage?,WAYFINDING,RECOMMENDATION,PRESCRIPTIVE,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:56,What's the best way to manage volt levels to avoid damaging computers?,WAYFINDING,RECOMMENDATION,PRESCRIPTIVE,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:55,Can ambient light levels be manually adjusted?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:55,What happens if a window sensor fails?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:55,Do NO2 sensors raise any costs?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:54,How can managers optimize work flow by using room sensors?,OTHER,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:54,Is the radar technology safe?,SAFETY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:53,Are there any health risks involved with the occupancy sensors?,SAFETY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:53,Can you manually set when devices connected to smart plugs are turned on and off?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:52,Are all plugs in the building smart plugs?,OTHER,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:52,How often should the HVAC be serviced?,THERMAL,STATUS,PRESCRIPTIVE,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:52,Can the thermostat be changed at any time?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,POINT,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:51,Are there any noise cancelling features to reduce noise levels in rooms?,WELLBEING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:51,Will sensors work without Wi-FI?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:51,Are all doors equipped with sensors?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:50,Where do PM10 particles come from? How do they get into the building?,OTHER,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P01,IT/Data Scientists,2,08/04/2026 15:50,How is relative humidity monitored in the building?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:49,What happens when something in the building doesn't work? Who would I call?,OTHER,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:48,Can something like Alexa be paired with the building?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:48,Does everything in the building require and internet connection?,OTHER,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:47,Are there any manual overrides in case a feature fails?,MAINTENANCE,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:47,What are the pros and cons when using smart automation?,CONTROL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:46,Are all the doors and windows controlled with smart locks?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:46,What kind of tasks can I automate?,CONTROL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:46,Does a smart building use less energy compared to a regular building?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,08/04/2026 15:45,What kind of things can a smart building do?,INFO_REQUEST,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,01/04/2026 10:53,what is the temp in my office?,THERMAL,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P01,IT/Data Scientists,3,01/04/2026 10:20,is there anyone in the room to see the data-center after the shortage happens now?,PRIVACY,CAPABILITY,INFORMATIONAL,REALTIME,ROOM,LOOKUP
P01,IT/Data Scientists,3,01/04/2026 10:19,is the room available today between 2.00 to 4.00,OTHER,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P01,IT/Data Scientists,2,01/04/2026 10:17,Can I control the temperature in my office?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P01,IT/Data Scientists,2,01/04/2026 10:15,is this room full?,OTHER,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P01,IT/Data Scientists,2,01/04/2026 10:15,is the door sensor only relate to the Main door?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,01/04/2026 10:12,is the building open?,OTHER,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P01,IT/Data Scientists,1,01/04/2026 10:12,is mr.X in his office?,OTHER,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P01,IT/Data Scientists,1,01/04/2026 10:10,can you tell me how busy it's?,OCCUPANCY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,01/04/2026 10:10,Is the air condition work?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P01,IT/Data Scientists,1,01/04/2026 10:07,Is the building open?,OTHER,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:29,Is there a green space and disposal plan for service dog waste?,WASTE,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:29,What happens when an individuals needs comes into conflict with peak efficiency?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:29,Are there ways to accommodate handicapped individuals who have special thermal needs?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:28,Are there ways to accommodate handicapped individuals who have special igniting needs?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:27,What happens when energy efficiency and employee productivity are at odds?,ENERGY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:27,Is the point to make the building energy efficient or to make the company occupying it effective?,ENERGY,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:26,Are there any plants inside the building to facilitate a healthy breathing environment?,SUSTAINABILITY,CAPABILITY,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:25,Are you attempting to get employees in trouble by monitoring their water usage?,WATER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:25,Is there a plan in place to use cleaning products that minimize indoor pollutants?,SECURITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:24,Is there any back up system for when the power is out to accomdate those who cannot walk up or down the stairs?,ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:23,Is there a mechanism in place to inform people when elevators and escalators are busy or not?,OCCUPANCY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:22,Who determines what is an unacceptable level of noise?,WELLBEING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:22,Are there some zones that are quiet areas all the time to accomodate those who cannot tolerate certain levels of noise?,WELLBEING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:21,"Are the controls for indoor air quality variable, or is there a standard setting or range they must adhere to?",SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:20,Can lighting schedules be overridden to accomodate changing work schedules?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:20,How do you accomodate people who are sensitive to LED lighting?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:20,Are people able to bring their own lights if they are bothered by the lights that are in the building?,LIGHTING,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:19,What is the process to accomodate individual differences in thermal comfort levels and needs?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:19,Can settings be changed for the benefit of employee comfort even if they decrease efficiency?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,4,09/04/2026 22:18,"Are employees responsible for settings to increase efficiency, or are they automated?",CONTROL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:16,What is the procedure for if meeting room tech is not working?,WAYFINDING,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:16,Is there a backup room if there is a scheduling conflict?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:16,Is there a formal process to reserve the meeting room?,WAYFINDING,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:15,What is the procedure for other deliveries?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:15,What is the procedure for food deliveries?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:15,Is there a lobby attendant?,WAYFINDING,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:15,Is there a place for employees to wait near the door for rides?,SECURITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:14,Is there a system in place to prevent lobby falls on rainy days from wet flood?,WATER,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:14,Do visitors need a code to get up the elevator?,ACCESSIBILITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:14,Is the lobby user-friendly for visitors?,WAYFINDING,STATUS,INFORMATIONAL,STATIC,ROOM,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:14,Is any employee food space able to be secured so people don’t steal other people’s food?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:13,"Is there a place for employees to leave their own food, including a refrigerated spot?",OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:13,Is the safe open the entire time the building is open?,SAFETY,STATUS,INFORMATIONAL,STATIC,BUILDING,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:13,Is there a system in place to prevent food allergen exposure to those sensitive to such a thing?,AIR_QUALITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:12,Is there a system in place to prevent employees form getting locked on the roof?,SECURITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:12,Is the green roof space safely surrounded to prevent falls?,SUSTAINABILITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:11,Is it safe to have a green space by the roof HVAC?,SAFETY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:11,Is there adequate handicapped parking?,TRANSPORT,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:11,Is there a system in place to monitor the safety of employees leaving late at night?,SAFETY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:10,Is the fire escape plan clearly posted in multiple places and accessible to all?,SAFETY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:10,"Are the stairwells and corridors designed to maximize effiency, or does something else drive their design?",SAFETY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,3,09/04/2026 22:09,How do you handle minimizing spread of illness in an open-plan office?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,ROOM,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:08,Can the set point be changed if the people in an area find it uncomfortable?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:07,How would the air quality number get high if you are presumably filtering the air before it comes in?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:07,Are there some areas where people can be loud and some where they are supposed to be quiet?,WELLBEING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:06,What do you do if different employees require different light settings?,LIGHTING,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:05,What about employees with an open door policy who like to keep their doors open?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:05,Who gets to decide if a door is left open or must be closed?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:05,Are door sensors used to track employee activity?,SECURITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:03,How many people do you hold at a maximum?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P55,Student/Researchers/Academics,2,09/04/2026 22:03,How many people do you hold at a maximum?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P55,Student/Researchers/Academics,2,09/04/2026 22:03,How many people do you hold at a maximum?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P55,Student/Researchers/Academics,2,09/04/2026 22:03,How many people do you hold at a maximum?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P55,Student/Researchers/Academics,2,09/04/2026 22:03,How many people do you hold at a maximum?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P55,Student/Researchers/Academics,2,09/04/2026 22:03,Do you use occupancy monitoring to track employee activity or movement?,OCCUPANCY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:03,Who decides the appropriate level of humidity?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:02,Is the people count used to monitor employee activity?,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,AGGREGATION
P55,Student/Researchers/Academics,2,09/04/2026 22:01,Are the motion sensors used to monitor employee activity?,MAINTENANCE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:01,How do you keep your ambient light in balance?,LIGHTING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:01,Do you monitor the VOC levels?,AIR_QUALITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:00,Are there different temperature settings available in different areas so that they can be customized to each area or person?,THERMAL,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,2,09/04/2026 22:00,Who chooses the temperature setting?,THERMAL,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:59,Can I see y our blueprints?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:59,Are there any other buildings like you?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:59,Is any of you made of recycled goods?,WASTE,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:59,Are you eco-friendly?,SUSTAINABILITY,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:59,What are. You made of?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:59,How old are you?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:58,Do you like being a building?,OTHER,STATUS,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:57,Do you have a doorman?,SECURITY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:57,Do you have limited hours that people can access you?,WAYFINDING,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:57,"Do you have solar power like it looks like in your picture, or what kind(s) of power?",ENERGY,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
P55,Student/Researchers/Academics,1,09/04/2026 21:57,Do you have pets in your building?,OTHER,CAPABILITY,INFORMATIONAL,STATIC,UNSPECIFIED,LOOKUP
